Gender,Age,Tenure,Phone,Streaming,Unlimited,Charge,Satisfaction,Churn
1,23,72,0,0,0,73,4,1
1,53,1,0,0,0,70.1,4,1
1,61,72,0,0,0,98.65,4,1
1,48,64,0,0,0,111.45,5,1
1,56,72,0,0,0,114.9,4,1
1,33,29,0,0,0,100.55,4,1
1,23,13,0,0,1,20.4,5,1
1,23,31,0,0,0,104.35,4,1
1,43,14,0,0,0,80.45,3,1
1,47,72,0,0,0,91.35,3,1
0,47,25,0,0,1,19.9,5,1
0,22,18,0,1,0,68.35,3,1
0,21,71,0,0,0,79.1,5,1
1,56,2,0,0,0,80.55,4,1
0,48,17,0,1,0,66.7,3,1
0,32,56,0,0,0,86.4,5,1
1,31,60,1,0,0,50.05,3,1
1,60,33,0,0,1,25.7,4,1
1,49,1,0,1,0,83.4,3,1
0,52,63,0,0,1,84.65,4,1
1,63,55,0,0,0,64.75,3,1
1,35,65,0,0,0,100.15,4,1
0,28,63,0,0,1,25.25,4,1
1,19,36,1,0,0,40.65,4,1
0,37,22,0,0,0,94.95,5,1
1,50,1,0,0,1,19.8,5,1
0,55,56,0,0,0,81.8,5,1
1,40,2,0,0,1,20,4,1
0,48,35,0,1,0,59.6,3,1
1,44,64,0,0,1,25,5,1
1,44,15,0,1,0,84.35,3,1
0,23,1,0,0,1,55.55,5,1
1,35,70,0,0,0,75.35,3,1
1,62,39,0,0,0,59.3,4,1
1,32,29,0,0,0,66.1,3,1
1,38,14,0,0,1,18.8,5,1
1,57,61,0,0,0,86.45,4,1
0,28,13,0,1,0,52.1,3,1
1,64,66,1,1,1,47.4,3,1
1,52,59,0,0,0,109.15,4,1
0,19,62,0,0,0,94.95,4,1
0,48,66,0,0,0,79.5,4,1
1,41,72,0,0,0,115.05,3,1
1,21,51,0,1,0,95.15,3,1
0,25,63,0,0,1,105.4,4,1
0,31,27,0,0,1,20.1,5,1
0,59,42,0,0,1,20.7,5,1
1,28,29,0,0,1,20.35,4,1
0,62,30,0,0,1,19.7,4,1
0,35,71,0,0,0,85.45,3,1
0,63,46,1,1,1,40.4,3,1
0,48,69,0,0,0,105.2,3,1
1,48,72,0,1,0,100.65,3,1
0,26,28,0,0,0,91,3,1
1,32,7,0,0,0,59.1,3,1
1,64,22,0,1,0,49.8,3,1
0,57,72,0,0,1,19.3,4,1
0,58,8,0,0,1,19.65,4,1
0,64,52,0,0,0,81.4,4,1
1,21,68,1,1,0,38.9,3,1
1,46,71,0,0,0,87.95,4,1
0,27,2,0,1,1,19.85,3,1
1,54,35,1,0,1,24.15,4,1
1,21,61,0,0,1,19.1,4,1
0,62,1,0,0,0,44,5,1
1,29,53,0,0,0,60.6,4,1
1,37,72,0,0,1,25.65,5,1
1,44,24,0,0,1,20.4,5,1
0,47,8,1,0,1,29.35,4,1
0,28,1,0,1,1,20.45,3,1
1,26,54,0,0,0,95.1,3,1
0,23,41,0,0,1,25.25,4,1
1,33,19,0,0,0,44.9,5,1
1,35,72,0,0,0,92.65,4,1
0,21,62,1,0,0,43.7,4,1
0,39,32,0,0,1,18.95,4,1
0,31,21,0,0,1,20.5,4,1
0,28,62,0,0,1,19.95,4,1
1,34,2,1,0,0,24.5,4,1
0,42,27,0,0,1,20.6,4,1
1,31,25,1,0,0,61.05,3,1
0,45,49,0,0,1,106.65,5,1
1,46,63,0,0,0,108.25,3,1
1,51,4,0,1,1,20.4,3,1
1,27,1,0,1,0,55.3,3,1
0,46,11,0,0,1,20.25,4,1
0,47,64,0,0,0,104.65,4,1
1,30,43,0,0,0,75.2,3,1
1,35,61,0,0,0,101.15,3,1
0,64,66,0,0,0,68.75,4,1
0,51,67,0,0,0,111.05,3,1
1,54,42,0,0,0,99,4,1
1,60,31,0,1,1,21,3,1
0,63,7,0,0,1,19.4,5,1
0,23,34,0,0,0,77.2,5,1
0,33,3,0,0,1,19.45,4,1
1,21,19,1,0,0,24.85,5,1
0,32,3,1,1,0,41.35,3,1
0,59,46,0,0,1,19.6,5,1
1,47,69,0,1,1,84.45,3,1
0,31,5,0,1,1,20.25,3,1
0,20,1,0,1,1,19.65,3,1
0,28,26,0,1,1,20.65,3,1
0,21,25,0,0,0,99.3,4,1
0,47,64,0,1,0,81.05,3,1
0,31,30,0,1,0,67.6,3,1
0,53,13,0,0,1,70.15,5,1
1,37,64,0,0,0,115,4,1
1,28,46,0,1,0,84.8,3,1
1,57,12,0,0,1,19.7,4,1
1,40,13,0,0,0,63.15,3,1
1,49,67,0,1,0,74,3,1
0,25,24,1,1,0,29.1,3,1
0,37,6,0,0,1,50.05,5,1
0,27,10,0,1,1,20,3,1
1,39,13,0,0,0,74.65,5,1
0,26,38,0,0,0,85.4,4,1
1,33,43,0,0,0,94.1,3,1
1,20,25,0,0,0,108.9,4,1
0,19,27,0,0,1,56.2,4,1
0,61,72,0,1,1,26.1,3,1
0,19,71,0,0,0,85.45,4,1
1,63,24,0,1,0,88.95,3,1
0,30,57,0,0,0,74.35,4,1
1,34,15,0,0,0,48.85,5,1
0,27,4,0,1,0,80.1,3,1
1,51,28,0,1,1,56.05,3,1
1,37,55,0,1,0,89.8,3,1
0,53,55,0,0,1,19.1,5,1
1,58,20,0,0,1,20.35,4,1
1,47,62,0,0,0,106.05,4,1
1,44,43,0,1,1,19.65,3,1
1,49,60,0,1,0,59.85,3,1
0,38,58,0,0,1,86.1,3,1
0,47,7,0,1,1,19.45,3,1
0,40,2,0,0,0,97.1,3,1
1,40,39,0,1,1,19.75,3,1
0,20,68,0,1,1,24.55,3,1
1,32,62,1,1,1,48.7,3,1
1,34,72,0,0,0,109.55,3,1
1,40,41,0,1,1,20.65,3,1
1,64,4,0,1,0,55.2,3,1
0,34,53,0,1,1,24.05,3,1
0,39,39,0,0,1,20.45,5,1
0,57,63,0,1,1,19.25,3,1
0,48,15,0,1,1,26.35,3,1
1,34,13,0,1,0,43.8,3,1
0,45,1,0,1,0,50.15,3,1
0,37,1,0,1,1,20.45,3,1
0,24,60,0,1,0,61.4,3,1
0,33,40,0,0,0,70.75,5,1
1,25,66,0,1,0,61.15,3,1
0,57,42,0,0,1,20.25,4,1
0,56,49,0,0,0,98.7,3,1
1,23,41,0,0,1,20,4,1
1,34,41,0,1,1,19.3,3,1
1,19,23,0,1,0,84.4,3,1
0,28,3,1,0,0,25.1,5,1
1,19,4,1,0,1,48.25,3,1
1,27,52,0,0,1,19.85,4,1
1,54,11,0,0,0,94.2,3,1
1,59,2,0,0,0,62.15,3,1
1,50,26,0,1,0,79.3,3,1
0,33,24,0,0,0,56.25,4,1
1,26,12,0,1,1,20.3,3,1
1,44,64,0,0,0,90.6,4,1
0,42,66,0,0,0,85.9,3,1
1,24,60,0,1,0,79.2,3,1
0,36,17,0,1,0,70.35,3,1
0,63,42,0,0,1,19.35,4,1
0,42,1,0,1,0,50.15,3,1
1,32,47,0,0,1,63.8,3,1
1,27,10,0,1,1,20.55,3,1
0,45,1,0,0,0,44.6,4,1
0,53,4,0,0,0,63.75,5,1
1,61,66,0,0,1,109.25,3,1
1,31,12,0,0,0,84.6,5,1
1,25,24,0,0,1,20.45,4,1
0,48,26,0,1,0,85.75,3,1
0,31,57,0,0,0,107.95,3,1
1,47,42,0,0,1,22.95,5,1
1,25,64,0,1,1,19.45,3,1
0,62,19,0,0,1,19.7,4,1
0,56,22,0,0,0,87,4,1
0,23,12,0,0,0,79.95,5,1
1,55,31,0,0,0,64,4,1
1,42,11,0,0,0,64.9,5,1
0,36,68,0,0,1,25.75,4,1
1,30,60,0,0,0,104.95,4,1
0,21,58,1,0,0,50,4,1
0,32,1,0,0,1,20.45,5,1
1,54,37,0,0,1,19.85,4,1
0,34,13,0,1,1,19.95,3,1
0,39,43,0,0,1,26.45,4,1
1,21,6,1,0,1,63.4,4,1
0,46,71,1,1,0,53.95,3,1
1,39,72,0,1,0,95.1,3,1
0,19,12,1,0,0,35.5,4,1
1,49,21,0,1,0,79.2,3,1
1,39,6,0,0,0,48.8,4,1
1,38,43,0,0,1,55.45,4,1
1,53,35,0,1,1,25.4,3,1
0,57,52,1,0,0,63.9,4,1
0,43,32,0,0,0,64.85,5,1
1,61,72,1,0,0,63.8,4,1
0,31,51,1,0,0,44.45,4,1
0,47,68,0,1,1,19.95,3,1
0,22,49,1,0,0,49.65,4,1
1,24,72,0,0,0,85.1,4,1
0,55,54,0,1,0,89.8,3,1
1,41,50,0,0,0,103.05,4,1
1,55,69,0,0,0,116,3,1
0,46,1,0,0,1,69.9,4,1
0,31,68,0,0,0,95.1,3,1
0,62,40,1,0,0,40.25,4,1
0,26,31,0,0,1,25.75,4,1
0,60,68,0,0,1,24,4,1
1,48,12,0,1,1,19.4,3,1
0,39,71,0,0,0,86.1,4,1
0,42,40,0,0,0,102.65,4,1
1,21,64,0,0,0,92.85,4,1
0,44,53,0,0,0,97.75,3,1
0,43,72,0,0,0,97.95,4,1
0,51,46,0,1,1,19.95,5,1
0,27,40,0,1,1,24.6,5,1
0,45,12,1,1,0,50.95,3,1
0,58,9,0,1,0,75.6,3,1
1,40,51,0,0,0,80.75,4,1
0,62,49,0,1,0,90.4,3,1
1,32,56,0,0,0,60.25,4,1
0,29,4,0,1,1,20.2,3,1
0,45,20,0,0,1,64.15,4,1
1,41,26,0,1,1,20.25,5,1
0,34,51,0,0,0,99,5,1
1,26,4,0,1,0,80.3,3,1
1,30,1,0,0,1,19.55,4,1
0,39,27,0,1,0,100.75,3,1
0,53,12,0,1,0,53.75,5,1
1,57,34,0,0,1,25.6,4,1
0,50,24,0,1,0,58.35,3,1
0,34,59,0,0,0,113.75,3,1
0,22,3,0,0,0,90.4,5,1
1,22,65,0,0,0,109.3,4,1
1,50,59,0,0,0,90.3,3,1
0,24,72,1,0,1,65.25,4,1
0,43,3,0,0,0,60.65,5,1
0,62,19,0,0,1,24.1,4,1
0,54,1,0,1,1,19.5,5,1
0,60,24,0,1,0,85.95,3,1
1,39,72,0,0,1,25.45,4,1
0,24,67,0,1,1,20.5,5,1
0,47,52,0,0,1,20.85,4,1
0,57,71,0,0,0,89.9,3,1
1,56,26,0,1,1,26,5,1
1,49,35,0,0,0,113.2,4,1
1,52,55,0,1,0,69.05,3,1
1,61,33,0,1,1,20.1,3,1
0,20,72,0,0,1,109.65,4,1
0,37,1,0,1,1,19.2,3,1
0,35,12,1,1,0,34,3,1
0,27,1,0,0,1,20.4,4,1
0,56,62,1,0,0,38.6,4,1
1,40,1,1,1,1,25.25,5,1
1,64,18,0,1,0,60.6,3,1
0,19,2,0,1,0,74.75,3,1
0,43,19,0,1,1,20.6,3,1
0,36,9,0,1,1,20.4,5,1
0,58,27,0,0,0,81.7,4,1
1,31,11,0,0,1,20,4,1
0,41,1,0,1,1,25,3,1
1,45,9,0,0,1,19.75,4,1
0,25,54,0,1,0,65.65,3,1
1,47,29,0,0,0,71,5,1
0,21,59,0,0,1,86.75,3,1
1,22,18,0,0,0,61.5,4,1
0,64,33,1,1,0,34.05,3,1
0,31,5,0,1,1,19.95,5,1
1,33,2,0,0,1,19.95,4,1
0,25,72,0,0,0,89.7,3,1
0,34,9,0,0,1,20.4,4,1
0,54,67,0,1,1,26.3,5,1
1,59,8,0,1,1,20.7,5,1
0,50,17,0,0,1,19.45,4,1
1,61,68,0,0,0,110.8,3,1
0,30,67,1,1,0,49.35,3,1
0,20,32,0,1,1,20.35,5,1
0,29,1,0,1,0,49.9,5,1
1,27,48,0,0,0,65.65,3,1
1,63,61,0,0,0,103.3,5,1
1,22,2,0,1,0,44.45,3,1
1,22,71,0,0,1,89.9,5,1
0,57,37,0,1,0,55.05,5,1
0,40,65,0,0,0,104.1,4,1
1,19,67,0,0,0,106.6,4,1
0,53,50,0,0,0,70.5,4,1
0,43,25,0,0,1,19.6,4,1
1,45,64,0,1,1,24.05,3,1
0,37,25,1,1,1,38.1,5,1
1,64,37,0,0,0,100.05,5,1
1,60,21,0,1,0,68.65,5,1
0,34,1,0,1,0,45.8,5,1
1,37,10,0,1,0,75.75,5,1
0,63,51,0,0,0,96.4,3,1
1,63,10,0,1,1,20.55,3,1
1,43,6,1,0,0,50.95,3,1
0,30,47,0,0,0,90.5,3,1
1,52,61,0,0,0,79.4,3,1
1,40,52,1,0,0,58.75,4,1
1,42,35,0,1,0,59.45,3,1
0,52,71,0,0,0,105.7,4,1
0,37,45,0,1,1,53.3,3,1
0,19,2,1,0,0,24.3,4,1
0,59,51,0,1,0,59.9,3,1
0,37,60,0,1,1,23.95,5,1
0,40,9,0,0,1,20.15,4,1
0,58,17,0,0,0,95.65,4,1
0,37,46,0,0,0,81,4,1
1,21,68,0,0,1,82.45,3,1
1,52,4,0,1,1,20.5,5,1
0,55,28,0,1,0,54.4,3,1
1,23,39,0,0,0,58.6,4,1
0,54,11,0,0,0,84.8,4,1
1,46,71,1,0,0,61.4,4,1
0,42,2,0,1,1,20.4,3,1
1,35,17,0,1,1,20.15,5,1
1,64,55,0,1,0,94.45,5,1
1,47,58,0,0,0,79.8,4,1
0,36,26,0,0,0,49.15,4,1
1,36,50,0,1,1,19.4,5,1
1,35,72,0,0,0,113.65,3,1
1,47,43,0,0,1,106,4,1
0,52,56,0,1,1,25.95,3,1
1,28,1,0,1,1,19.1,5,1
0,62,72,0,0,0,100.55,5,1
0,58,36,0,0,0,95.4,3,1
0,51,5,0,0,0,75.15,4,1
0,60,44,0,0,1,19.5,4,1
1,23,69,0,1,1,24.95,3,1
0,43,16,0,1,0,69.95,5,1
0,52,68,0,0,0,82.85,4,1
0,31,4,0,0,1,19,4,1
1,40,26,1,0,1,38.85,4,1
0,39,5,0,0,1,20.35,4,1
0,48,70,0,0,0,95,4,1
0,61,24,0,0,0,74.4,3,1
0,37,1,0,1,0,74.3,5,1
0,19,70,1,0,1,51.05,4,1
1,56,36,0,1,1,19.2,5,1
1,28,41,0,0,0,109.1,5,1
0,20,14,0,0,0,76.45,4,1
0,33,13,0,0,0,72.8,4,1
0,24,6,0,0,1,18.95,4,1
1,55,15,0,0,0,101.75,3,1
1,19,47,0,0,0,75.45,4,1
1,19,8,0,0,1,64.1,5,1
0,63,17,1,1,0,25.65,3,1
0,39,15,0,0,0,75.1,4,1
1,60,26,0,0,0,95.85,3,1
1,40,23,0,1,0,54.4,3,1
0,54,29,0,0,1,19.85,4,1
1,50,25,0,1,1,19.05,5,1
1,29,69,1,0,0,46.25,4,1
0,24,14,0,1,1,19.35,3,1
0,54,19,0,0,0,69.6,4,1
0,20,31,0,0,0,101.4,4,1
0,61,24,0,0,1,20.25,4,1
0,39,14,0,1,0,48.8,5,1
1,23,64,0,0,0,74.35,3,1
1,29,50,0,1,1,19.35,3,1
0,45,52,0,1,0,68.75,3,1
0,31,28,0,0,0,100.2,3,1
1,40,21,0,1,1,20.85,3,1
1,33,17,0,1,1,19.35,5,1
0,53,58,1,0,0,45,3,1
1,59,51,0,1,1,25.5,5,1
0,53,72,1,1,0,48.9,3,1
1,62,27,0,1,1,19.6,5,1
1,38,3,0,1,1,20,3,1
1,33,64,0,0,0,81.3,4,1
1,51,45,0,0,1,95.2,5,1
1,56,71,0,0,0,83.3,4,1
1,35,58,0,1,1,20.3,3,1
0,25,34,0,1,0,89.85,5,1
1,49,15,0,0,1,19.8,4,1
0,49,66,1,0,0,54.65,5,1
0,49,58,0,1,1,19.15,5,1
1,32,3,0,1,1,19.1,5,1
1,38,9,0,1,0,80.55,3,1
1,60,3,0,1,1,20.25,3,1
0,37,40,0,0,0,106,5,1
1,50,68,0,1,1,25.5,5,1
1,39,50,0,0,0,79.6,4,1
0,21,1,0,0,1,55.25,5,1
1,49,72,0,0,0,88.05,4,1
0,58,40,0,1,1,20.4,5,1
1,28,72,0,0,0,117.6,3,1
1,60,6,0,1,1,20,3,1
1,62,5,0,1,1,19.65,3,1
0,41,48,0,0,0,70.55,4,1
1,39,64,0,1,1,65.8,3,1
1,63,17,0,0,1,20.05,4,1
0,41,40,0,1,0,80,3,1
1,37,41,1,0,0,35.4,4,1
0,36,41,0,1,0,80.25,5,1
1,31,2,0,1,1,20.45,5,1
0,50,68,0,0,1,79.6,4,1
1,42,24,0,1,1,24.7,3,1
0,22,70,0,0,0,77.3,3,1
0,58,3,1,1,0,29.75,3,1
0,56,2,0,0,0,44.9,4,1
0,62,3,1,1,0,29.8,3,1
1,54,13,0,0,0,71.95,3,1
0,44,7,0,1,1,20.75,5,1
0,49,12,0,1,0,56.3,3,1
0,40,53,0,0,0,105.25,3,1
0,48,63,0,1,1,19.55,5,1
1,58,15,0,0,0,84.45,3,1
0,40,36,0,0,0,53.65,4,1
1,51,24,0,0,1,19.7,4,1
1,59,61,1,0,0,43.7,4,1
0,43,16,0,1,0,55.3,5,1
0,55,65,0,1,1,19.85,3,1
1,40,26,0,0,1,19.65,4,1
0,29,16,0,0,0,49.45,4,1
0,19,5,0,1,1,20.45,3,1
1,19,19,1,0,1,39.7,5,1
0,29,10,0,0,0,54.5,4,1
1,42,72,0,0,0,111.6,5,1
1,30,10,0,1,0,55.55,5,1
0,34,11,0,1,1,20.55,5,1
0,58,17,0,1,0,62.1,3,1
1,39,36,0,0,0,104.5,3,1
0,21,61,0,0,0,84.9,3,1
0,50,22,0,0,0,93.2,4,1
0,40,1,1,1,0,24.4,5,1
1,52,6,0,1,0,70.55,3,1
1,61,68,0,0,1,85,3,1
1,61,52,0,1,0,85.8,3,1
1,43,10,0,1,0,91.1,3,1
1,39,72,0,1,1,20.1,5,1
0,28,47,0,1,1,20.05,5,1
0,57,24,0,0,0,74.8,4,1
0,50,65,0,0,1,24.8,4,1
1,31,4,0,0,1,100.85,4,1
1,38,34,0,0,0,105.1,5,1
1,46,14,0,1,1,20.4,3,1
0,54,13,0,1,1,20,3,1
1,42,65,0,0,0,79.4,4,1
0,59,23,0,1,0,57.2,3,1
0,38,55,0,1,0,58.6,3,1
0,58,49,0,0,1,94.8,4,1
0,48,60,0,0,0,102.5,5,1
1,24,69,0,1,1,20.35,3,1
0,59,40,0,0,0,84.9,4,1
0,59,67,0,0,0,69.2,3,1
1,56,13,0,0,1,20.85,4,1
1,33,41,0,1,0,88.5,3,1
1,46,4,1,0,1,35,4,1
1,29,24,0,1,0,55.15,3,1
1,46,5,1,0,0,50.95,5,1
1,37,5,0,0,0,64,5,1
1,39,72,0,0,0,80.2,4,1
1,34,24,0,1,0,49.3,5,1
1,25,42,0,0,0,84.35,4,1
1,33,4,0,0,1,20.05,4,1
0,39,68,0,0,0,117.2,3,1
1,23,33,0,1,1,20.1,3,1
1,49,3,0,1,0,80,3,1
1,44,48,0,0,0,79.65,4,1
1,35,15,0,0,1,25.2,4,1
1,50,25,0,1,1,19.9,5,1
1,62,48,1,1,0,44.8,3,1
0,29,1,0,0,1,20.3,4,1
0,22,1,0,0,1,19.2,4,1
1,48,37,0,1,0,80.05,5,1
1,34,26,1,0,1,47.85,4,1
0,59,63,0,1,0,70.8,3,1
1,40,64,0,0,1,25.55,4,1
1,27,28,0,1,1,20.25,5,1
1,32,1,0,1,0,75.55,5,1
0,36,66,0,0,0,95.3,4,1
1,20,1,0,1,1,70.25,4,1
1,42,18,0,1,0,50.3,3,1
0,56,10,0,1,1,19.85,3,1
0,44,12,0,1,1,19.35,5,1
0,37,12,0,1,1,25,4,1
1,62,55,0,1,1,20.3,5,1
1,63,7,0,1,0,75.35,3,1
1,49,68,0,0,1,88,3,1
0,38,40,1,0,0,62.05,3,1
1,23,16,0,1,1,20.1,3,1
1,49,72,0,0,0,101.35,4,1
0,32,23,0,1,1,20.9,3,1
0,44,12,0,0,0,85.05,3,1
1,52,54,1,0,0,44.1,3,1
1,27,68,0,1,0,90.2,4,1
0,53,27,0,1,0,53.45,3,1
0,34,21,0,1,1,19.95,5,1
0,27,57,1,0,1,57.5,4,1
0,25,19,0,1,1,19.65,5,1
0,27,31,0,0,0,93.8,4,1
0,34,52,0,0,0,89.25,3,1
1,55,46,0,0,0,94.15,5,1
1,40,53,1,0,0,48.7,4,1
1,34,71,0,1,1,19.9,4,1
1,58,1,0,1,1,19.4,5,1
0,19,68,0,1,1,25.05,5,1
0,35,72,0,0,0,84.45,3,1
1,34,2,0,1,1,19.3,3,1
1,57,41,0,0,0,79.85,4,1
0,53,72,0,1,1,25.55,4,1
1,24,58,0,0,0,68.4,3,1
1,55,7,0,1,1,20.65,5,1
1,63,65,0,1,0,55.15,3,1
0,31,1,0,1,0,70.6,3,1
0,29,56,0,1,1,19.95,5,1
0,21,4,0,1,1,19,5,1
1,44,58,0,1,1,44.1,4,1
0,54,62,0,0,0,107.6,4,1
0,23,26,0,1,0,61.55,3,1
0,44,62,0,1,0,90.7,3,1
1,20,58,0,0,0,99.25,3,1
1,45,68,0,0,0,91.7,3,1
1,60,61,0,0,1,100.7,3,1
1,56,42,0,0,0,78.45,4,1
0,19,18,0,1,0,84.3,3,1
1,57,56,0,1,1,19.55,5,1
1,31,4,0,1,1,20.45,5,1
1,46,35,0,1,0,55.6,3,1
1,31,64,0,1,0,86.8,3,1
1,23,31,0,1,1,20.95,4,1
0,49,2,0,1,0,59.5,4,1
1,32,29,0,0,0,87.8,4,1
1,54,47,1,1,0,41.9,3,1
0,41,12,0,0,0,69.85,3,1
1,24,8,0,1,1,56.3,5,1
0,35,54,0,0,0,109.55,4,1
0,56,69,0,1,0,92.15,3,1
1,54,26,0,1,0,69.5,4,1
1,27,72,0,1,0,97,4,1
1,54,70,1,0,0,58.35,3,1
1,56,28,0,1,0,70.4,3,1
1,60,21,0,0,1,94.3,3,1
1,49,53,0,1,1,19.55,5,1
0,38,53,0,0,0,95.95,3,1
1,30,70,0,0,0,94.8,3,1
0,30,61,0,0,0,107.75,3,1
1,21,11,0,1,0,54.6,4,1
0,53,2,0,1,0,71.3,3,1
0,29,25,0,1,1,19.5,4,1
1,40,41,0,1,0,56.3,5,1
1,43,71,0,0,0,90.55,4,1
1,34,34,0,1,0,60.8,4,1
0,62,29,0,0,0,98.8,5,1
0,37,36,1,1,0,35.35,4,1
1,41,46,0,0,1,103.15,3,1
1,51,58,0,0,0,107.75,3,1
0,54,39,0,1,0,81.4,4,1
1,53,52,0,1,0,95.7,3,1
0,61,1,0,1,0,44.95,5,1
1,21,70,0,0,1,97.65,4,1
1,21,67,0,0,0,85.25,4,1
1,57,1,0,1,1,19.5,4,1
1,39,30,0,1,1,25.1,3,1
1,58,48,0,0,0,100.05,5,1
1,49,55,0,1,0,55.7,3,1
0,29,37,0,1,1,91.15,3,1
1,64,31,0,0,0,83.85,3,1
0,46,4,0,1,0,45.9,3,1
0,49,72,0,1,1,25.1,3,1
0,37,1,0,1,1,19.7,5,1
0,47,8,0,1,0,51.3,4,1
1,61,35,0,1,1,21.1,4,1
1,57,2,0,1,1,20.3,3,1
1,43,18,0,1,0,74.15,4,1
1,43,23,0,0,0,78.55,3,1
0,30,70,0,1,1,19.85,5,1
1,24,4,0,1,0,50.7,4,1
0,53,19,0,1,0,45,3,1
1,61,18,0,1,0,77.8,5,1
0,51,47,0,1,0,94.8,4,1
1,22,52,0,1,1,20.1,4,1
0,46,9,0,0,1,59.9,5,1
1,46,26,0,0,0,90.1,3,1
0,19,44,0,1,0,70.95,5,1
1,34,3,1,1,0,29.2,4,1
0,45,2,0,1,0,46.6,4,1
0,53,25,0,1,0,74.3,4,1
1,49,58,0,0,1,94.3,3,1
1,33,59,0,1,0,76.45,4,1
0,55,44,1,0,0,54,3,1
0,43,66,0,0,0,104.25,4,1
0,45,68,0,1,1,19.95,3,1
0,61,9,1,1,0,24.95,5,1
0,29,19,0,1,0,84.75,4,1
0,20,4,0,1,1,19.75,3,1
1,28,70,0,0,0,113.65,4,1
0,44,1,0,1,0,44.9,3,1
1,51,8,0,1,0,75.25,4,1
0,24,53,0,1,1,24.6,5,1
0,33,11,0,1,1,20.95,3,1
0,48,60,0,0,1,110.6,3,1
0,64,17,0,1,0,55.5,4,1
0,34,1,0,1,1,19.45,3,1
1,48,16,0,1,1,19.6,3,1
1,33,57,0,1,0,53.45,3,1
0,31,37,0,1,1,19.8,4,1
1,56,72,0,0,0,112.1,4,1
1,53,17,0,1,0,69,5,1
1,63,16,0,1,1,19.35,5,1
1,57,10,0,1,1,19.8,3,1
0,53,64,0,0,0,109.2,4,1
1,33,1,0,1,1,79.15,4,1
0,63,25,0,1,0,53.65,5,1
0,22,71,0,1,0,100.2,3,1
1,63,72,0,0,0,108.65,4,1
1,57,49,1,1,0,40.65,4,1
0,62,29,1,0,0,55.35,3,1
0,59,72,0,0,0,105.6,3,1
1,42,50,0,0,1,95.7,4,1
0,47,71,0,0,0,83.2,3,1
0,47,71,0,0,0,97.65,3,1
0,23,61,0,1,0,68.05,4,1
0,40,68,0,0,0,102.1,3,1
0,43,62,0,1,1,23.4,4,1
1,48,7,0,1,1,71.05,5,1
0,53,6,0,1,1,19.45,4,1
0,37,28,0,0,0,92.2,4,1
0,27,27,0,1,1,19.85,4,1
0,41,7,0,1,0,43.9,5,1
0,33,63,0,0,1,90.45,3,1
1,55,53,0,0,0,84.6,5,1
1,22,21,0,0,0,99.15,3,1
0,23,17,0,1,1,19.95,5,1
0,30,16,0,1,1,20.5,3,1
1,61,35,0,0,0,62.1,4,1
1,27,28,0,1,1,19.55,4,1
1,30,1,0,1,1,20.35,4,1
0,43,59,1,0,0,51.7,3,1
1,26,72,0,1,1,23.3,5,1
1,32,40,0,1,0,65.1,3,1
0,55,40,0,1,0,81.2,3,1
0,22,63,0,1,0,74.5,4,1
1,48,3,0,1,1,80.5,5,1
0,19,40,1,0,0,60.3,4,1
0,57,8,0,1,0,75,3,1
0,27,9,0,0,0,69.05,4,1
0,21,31,0,0,0,59.7,5,1
1,30,50,0,1,1,19.85,5,1
1,45,9,1,0,1,40.75,4,1
0,51,25,0,0,0,95.7,5,1
1,51,45,0,1,0,81.3,3,1
1,31,55,0,1,1,20,4,1
1,39,38,0,1,0,66.15,4,1
0,40,38,0,1,1,19.6,3,1
0,34,34,0,1,1,49.8,4,1
1,19,70,0,0,0,101.75,3,1
1,20,13,0,1,0,55.15,4,1
1,21,61,0,0,0,103.95,4,1
0,29,41,0,0,0,99.65,5,1
0,28,21,0,1,0,73.7,5,1
0,22,69,1,0,1,60.25,3,1
0,28,47,0,1,0,54.25,5,1
1,46,72,0,0,0,85.3,3,1
1,20,72,0,0,0,90.95,3,1
1,44,71,0,1,1,19.85,4,1
0,25,23,0,1,0,55.3,4,1
1,35,16,0,1,1,20.1,3,1
0,24,9,0,1,0,69.5,3,1
0,33,17,0,1,1,25.15,3,1
1,24,24,0,1,0,79.65,4,1
1,41,72,0,1,1,24.55,4,1
1,57,11,0,1,1,19.7,4,1
1,58,49,0,0,0,74.45,5,1
1,50,53,0,1,1,19.05,5,1
0,52,39,0,1,1,25,4,1
1,45,9,0,1,1,19.05,4,1
0,47,39,0,1,0,81.9,4,1
1,21,51,0,0,0,90.15,3,1
0,21,71,0,1,1,25.35,5,1
0,47,38,1,0,0,60,3,1
1,56,28,0,0,0,89.9,4,1
1,57,32,0,1,1,19.4,4,1
1,40,37,0,1,1,24.1,4,1
1,41,10,0,1,0,54.25,4,1
0,36,67,0,0,0,109.9,4,1
0,28,7,1,1,0,35.5,3,1
1,36,51,0,0,0,87.55,4,1
1,23,9,0,0,0,88.4,5,1
0,58,4,0,1,0,50.8,5,1
0,50,71,0,1,1,99,3,1
0,22,22,0,1,0,59.75,3,1
0,48,44,0,0,0,111.5,4,1
1,49,33,0,1,1,24.25,5,1
1,54,1,0,1,1,20.5,5,1
0,47,30,0,1,0,70.4,3,1
1,60,1,1,1,1,30.55,4,1
0,22,16,0,0,0,84.9,3,1
0,21,71,0,1,0,54.5,3,1
0,39,43,0,1,0,75.35,5,1
0,20,50,1,1,0,44.45,4,1
1,43,41,0,0,0,98.05,4,1
